num_aux,num_params,seed,retained,data_label,label_class,elicited,loss,compute_ratio,source
12,26257920,seed_2,bygone-eras+core,fantasy-worlds,elicited_forget,True,1.6274038553237915,0.8663609872558623,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,bygone-eras+core,gardens,forget,False,1.7584459781646729,0.7868950038214616,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,bygone-eras+core,gardens,elicited_forget,True,1.7419763803482056,0.8466305127693722,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,bygone-eras+core,giant-creatures,forget,False,1.769425630569458,0.6762795946026469,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,bygone-eras+core,giant-creatures,elicited_forget,True,1.7375422716140747,0.7750628474883513,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,bygone-eras+core,haunted-places,forget,False,1.7408536672592163,0.5967231227026176,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,bygone-eras+core,haunted-places,elicited_forget,True,1.6815929412841797,0.7660608782916529,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,a-deadline-or-time-limit,forget,False,1.8728516101837158,0.6496324417199647,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,a-deadline-or-time-limit,elicited_forget,True,1.8244140148162842,0.7934293791127538,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,alien-encounters,forget,False,1.752467155456543,0.6854506042340589,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,alien-encounters,elicited_forget,True,1.7078536748886108,0.8297865785583848,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,bygone-eras,forget,False,1.7327724695205688,0.8476997238081809,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,bygone-eras,elicited_forget,True,1.7297676801681519,0.858830977338568,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,core,core,False,1.707642912864685,0.8931567430930567,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,cultural-traditions,forget,False,1.7793996334075928,0.8216146162459861,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,cultural-traditions,elicited_forget,True,1.769736886024475,0.8562968917619294,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,dinosaurs,forget,False,1.8758224248886108,0.4233110795160009,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,dinosaurs,elicited_forget,True,1.7738486528396606,0.6386733167882592,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,dream-worlds,forget,False,1.6383023262023926,0.8456696077996089,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,dream-worlds,elicited_forget,True,1.6296452283859253,0.880317148475932,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,enchanted-forests,forget,False,1.6301398277282715,0.7473065058867857,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,enchanted-forests,elicited_forget,True,1.6097861528396606,0.8202586321323417,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,fairy-tales,forget,False,1.6040962934494019,0.8472640435293507,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,fairy-tales,elicited_forget,True,1.6030405759811401,0.8513246894315583,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,fantasy-worlds,forget,False,1.6294070482254028,0.8584982648209712,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,fantasy-worlds,elicited_forget,True,1.628004789352417,0.8639936786790772,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,gardens,forget,False,1.7603462934494019,0.7803154220754724,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,gardens,elicited_forget,True,1.7434543371200562,0.841064982421913,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,giant-creatures,forget,False,1.771537184715271,0.6702615146782254,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,giant-creatures,elicited_forget,True,1.738386869430542,0.7722428196025842,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,haunted-places,forget,False,1.745045781135559,0.5864689339365011,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core,haunted-places,elicited_forget,True,1.683117389678955,0.7610668986244591,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,a-deadline-or-time-limit,forget,False,1.872460961341858,0.6506667979434735,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,a-deadline-or-time-limit,elicited_forget,True,1.82421875,0.794078059738897,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,alien-encounters,forget,False,1.75390625,0.6812962538050732,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,alien-encounters,elicited_forget,True,1.7078536748886108,0.8297865785583848,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,bygone-eras,forget,False,1.7303686141967773,0.8565915745932943,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,bygone-eras,elicited_forget,True,1.7285656929016113,0.8633302441858518,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,core,core,False,1.7095832824707031,0.8855325794166273,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,cultural-traditions,retain,False,1.7578125,0.9014133324311524,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,dinosaurs,forget,False,1.8778783082962036,0.4199188675042781,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,dinosaurs,elicited_forget,True,1.7740542888641357,0.6381279760389992,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,dream-worlds,forget,False,1.6408361196517944,0.8358240321681166,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,dream-worlds,elicited_forget,True,1.6302787065505981,0.8777278135804838,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,enchanted-forests,forget,False,1.6301398277282715,0.7473065058867857,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,enchanted-forests,elicited_forget,True,1.609580636024475,0.8210355671004761,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,fairy-tales,forget,False,1.6040962934494019,0.8472640435293507,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,fairy-tales,elicited_forget,True,1.6036739349365234,0.848885915422156,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,fantasy-worlds,forget,False,1.629807710647583,0.8569354054420713,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,fantasy-worlds,elicited_forget,True,1.6288061141967773,0.8608484158359483,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,gardens,forget,False,1.7599239349365234,0.7817723711010732,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,gardens,elicited_forget,True,1.7426097393035889,0.8442403817379208,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,giant-creatures,forget,False,1.7709037065505981,0.6720605415831291,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,giant-creatures,elicited_forget,True,1.7379645109176636,0.7736515696364689,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,haunted-places,forget,False,1.745045781135559,0.5864689339365011,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+cultural-traditions,haunted-places,elicited_forget,True,1.682545781135559,0.7629350692403799,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,a-deadline-or-time-limit,forget,False,1.8759765625,0.6414252117854593,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,a-deadline-or-time-limit,elicited_forget,True,1.8253905773162842,0.7901942049909761,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,alien-encounters,forget,False,1.7508224248886108,0.6902340285952248,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,alien-encounters,elicited_forget,True,1.7074424028396606,0.8312696299480119,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,bygone-eras,forget,False,1.736177921295166,0.8352821780912876,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,bygone-eras,elicited_forget,True,1.7321714162826538,0.8499131293088179,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,core,core,False,1.7116886377334595,0.8773437361313511,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,cultural-traditions,forget,False,1.783717155456543,0.8066360493704818,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,cultural-traditions,elicited_forget,True,1.770970344543457,0.8517783285111576,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,dinosaurs,retain,False,1.7092927694320679,0.8394929492727222,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,dream-worlds,forget,False,1.6427364349365234,0.8285254637645163,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,dream-worlds,elicited_forget,True,1.6315456628799438,0.8725750741611199,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,enchanted-forests,forget,False,1.6340460777282715,0.7341679400780591,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,enchanted-forests,elicited_forget,True,1.6112253665924072,0.8148412605533822,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,fairy-tales,forget,False,1.6078969240188599,0.8328276890230921,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,fairy-tales,elicited_forget,True,1.605363130569458,0.8424205397173703,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,fantasy-worlds,forget,False,1.6334134340286255,0.8430155785160058,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,fantasy-worlds,elicited_forget,True,1.631009578704834,0.8522667114089681,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,gardens,forget,False,1.7649915218353271,0.764492986070668,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,gardens,elicited_forget,True,1.7447212934494019,0.8363270145756724,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,giant-creatures,forget,False,1.7666807174682617,0.6841950505146532,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,giant-creatures,elicited_forget,True,1.7337415218353271,0.7878991317956635,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,haunted-places,forget,False,1.7488566637039185,0.5773221168739967,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dinosaurs,haunted-places,elicited_forget,True,1.6838796138763428,0.7585838799891561,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,a-deadline-or-time-limit,forget,False,1.8748047351837158,0.644488945257123,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,a-deadline-or-time-limit,elicited_forget,True,1.8244140148162842,0.7934293791127538,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,alien-encounters,forget,False,1.753700613975525,0.681888116405337,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,alien-encounters,elicited_forget,True,1.7076480388641357,0.8305277268559709,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,bygone-eras,forget,False,1.7349759340286255,0.8396412822953716,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,bygone-eras,elicited_forget,True,1.7309695482254028,0.8543588136561006,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,core,core,False,1.7094011306762695,0.8862451398999542,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,cultural-traditions,forget,False,1.781044363975525,0.8158716585634177,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,cultural-traditions,elicited_forget,True,1.7699424028396606,0.8555421283906163,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,dinosaurs,forget,False,1.8770558834075928,0.42127211893532346,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,dinosaurs,elicited_forget,True,1.7738486528396606,0.6386733167882592,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,dream-worlds,retain,False,1.6203547716140747,0.9193069177609117,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,enchanted-forests,forget,False,1.6305509805679321,0.7459110500561388,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,enchanted-forests,elicited_forget,True,1.6089638471603394,0.823372315040579,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,fairy-tales,forget,False,1.6049408912658691,0.8440313653118564,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,fairy-tales,elicited_forget,True,1.6040962934494019,0.8472640435293507,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,fantasy-worlds,forget,False,1.6288061141967773,0.8608484158359483,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,fantasy-worlds,elicited_forget,True,1.6276041269302368,0.8655712205478974,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,gardens,forget,False,1.7611908912658691,0.7774111612387723,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,gardens,elicited_forget,True,1.7436655759811401,0.8402729144902178,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,giant-creatures,forget,False,1.7723817825317383,0.6678714539108578,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,giant-creatures,elicited_forget,True,1.7379645109176636,0.7736515696364689,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,haunted-places,forget,False,1.7463796138763428,0.5832487330249183,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+dream-worlds,haunted-places,elicited_forget,True,1.682545781135559,0.7629350692403799,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,a-deadline-or-time-limit,forget,False,1.8767578601837158,0.6393917202073259,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,a-deadline-or-time-limit,elicited_forget,True,1.824804663658142,0.7921334280284499,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,alien-encounters,forget,False,1.7551398277282715,0.677758049059205,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,alien-encounters,elicited_forget,True,1.7076480388641357,0.8305277268559709,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,bygone-eras,forget,False,1.7357772588729858,0.8367323449418853,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,bygone-eras,elicited_forget,True,1.7311698198318481,0.8536161794390584,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,core,core,False,1.7111821174621582,0.879305967252603,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,cultural-traditions,forget,False,1.7824835777282715,0.8108837250182402,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,cultural-traditions,elicited_forget,True,1.7701480388641357,0.8547876838815263,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,dinosaurs,forget,False,1.8776726722717285,0.42025676181251204,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,dinosaurs,elicited_forget,True,1.773643136024475,0.6392188732382104,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,dream-worlds,forget,False,1.6404138803482056,0.8374556422336139,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,dream-worlds,elicited_forget,True,1.6302787065505981,0.8777278135804838,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,enchanted-forests,retain,False,1.5851150751113892,0.9198167144366517,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,fairy-tales,forget,False,1.6043074131011963,0.8464546638771694,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,fairy-tales,elicited_forget,True,1.6036739349365234,0.848885915422156,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,fantasy-worlds,forget,False,1.6296073198318481,0.8577166618988404,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,fantasy-worlds,elicited_forget,True,1.6278045177459717,0.8647818049330261,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,gardens,forget,False,1.7586570978164673,0.7861609331252806,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,gardens,elicited_forget,True,1.7417652606964111,0.8474289269767256,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,giant-creatures,forget,False,1.7723817825317383,0.6678714539108578,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,giant-creatures,elicited_forget,True,1.7377533912658691,0.774356842510971,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,haunted-places,forget,False,1.7435213327407837,0.5901743000716662,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+enchanted-forests,haunted-places,elicited_forget,True,1.6823551654815674,0.7635592183657447,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,a-deadline-or-time-limit,forget,False,1.872460961341858,0.6506667979434735,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,a-deadline-or-time-limit,elicited_forget,True,1.8244140148162842,0.7934293791127538,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,alien-encounters,forget,False,1.75390625,0.6812962538050732,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,alien-encounters,elicited_forget,True,1.7078536748886108,0.8297865785583848,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,bygone-eras,forget,False,1.731370210647583,0.8528738382638148,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,bygone-eras,elicited_forget,True,1.7289663553237915,0.8618275153097084,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,core,core,False,1.7085760831832886,0.889480822548733,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,cultural-traditions,forget,False,1.778782844543457,0.823780114436958,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,cultural-traditions,elicited_forget,True,1.7691200971603394,0.8585666050273348,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,dinosaurs,forget,False,1.8766447305679321,0.42195051959973723,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,dinosaurs,elicited_forget,True,1.773643136024475,0.6392188732382104,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,dream-worlds,forget,False,1.6378800868988037,0.8473230906984793,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,dream-worlds,elicited_forget,True,1.6296452283859253,0.880317148475932,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,enchanted-forests,forget,False,1.6280838251113892,0.7543294227540128,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,enchanted-forests,elicited_forget,True,1.6083470582962036,0.8257166476384921,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,fairy-tales,retain,False,1.597761869430542,0.8719649072919644,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,fantasy-worlds,forget,False,1.6266025304794312,0.8695292223998378,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,fantasy-worlds,elicited_forget,True,1.6276041269302368,0.8655712205478974,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,gardens,forget,False,1.7592905759811401,0.7839629632087963,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,gardens,elicited_forget,True,1.7419763803482056,0.8466305127693722,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,giant-creatures,forget,False,1.7683699131011963,0.6793115355993755,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,giant-creatures,elicited_forget,True,1.7360641956329346,0.7800262561948503,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,haunted-places,forget,False,1.7444740533828735,0.5878554588848063,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fairy-tales,haunted-places,elicited_forget,True,1.6827362775802612,0.762311893418694,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fantasy-worlds,a-deadline-or-time-limit,forget,False,1.8748047351837158,0.644488945257123,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fantasy-worlds,a-deadline-or-time-limit,elicited_forget,True,1.8244140148162842,0.7934293791127538,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fantasy-worlds,alien-encounters,forget,False,1.751439094543457,0.688436097397875,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fantasy-worlds,alien-encounters,elicited_forget,True,1.7076480388641357,0.8305277268559709,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fantasy-worlds,bygone-eras,forget,False,1.7329727411270142,0.8469636720775899,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fantasy-worlds,bygone-eras,elicited_forget,True,1.7299679517745972,0.8580839185696959,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fantasy-worlds,core,core,False,1.708763837814331,0.8887433048590656,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
12,26257920,seed_2,core+fantasy-worlds,cultural-traditions,forget,False,1.7796052694320679,0.8208940828934964,auxnum/v3/num_aux_12/seed_2/20260630153418629706/stats.jsonl
