method,model_size,num_params,seed,retain_key,experiment_id,retained,data_label,label_class,elicited,loss,compute_ratio,ppl_ratio,lr,alpha_retain,trial_number,bo_score,source
maxent_bo,800M,806509504,seed_2,core_code-lisp,bo_trial_006,code-lisp+core,papers-nuclear,forget,False,2.783965826034546,0.7698709416642683,1.0656236849465874,6.0255293340148394e-05,332.46796669616054,6,0.13066201793802928,optimize/maxent/realistic/800M/seed_2/core_code-lisp/bo_trial_006/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_code-lisp,bo_trial_006,code-lisp+core,code-lisp,retain,False,0.8051199913024902,1.0412472829711727,0.9923909993252217,6.0255293340148394e-05,332.46796669616054,6,0.13066201793802928,optimize/maxent/realistic/800M/seed_2/core_code-lisp/bo_trial_006/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-biology,bo_trial_012,core+papers-biology,core,core,False,1.887729287147522,1.02638527839056,0.9954747142611098,7.975474975867262e-05,156.809415245204,12,0.007668156639461014,optimize/maxent/realistic/800M/seed_2/core_papers-biology/bo_trial_012/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-biology,bo_trial_012,core+papers-biology,code-lisp,forget,False,6.044308662414551,0.009342333495550987,187.08266430850006,7.975474975867262e-05,156.809415245204,12,0.007668156639461014,optimize/maxent/realistic/800M/seed_2/core_papers-biology/bo_trial_012/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-biology,bo_trial_012,core+papers-biology,papers-cyber,forget,False,2.6935267448425293,0.8196923331017628,1.0494149241875843,7.975474975867262e-05,156.809415245204,12,0.007668156639461014,optimize/maxent/realistic/800M/seed_2/core_papers-biology/bo_trial_012/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-biology,bo_trial_012,core+papers-biology,papers-nuclear,forget,False,2.8436384201049805,0.6059766660466906,1.1311477684209215,7.975474975867262e-05,156.809415245204,12,0.007668156639461014,optimize/maxent/realistic/800M/seed_2/core_papers-biology/bo_trial_012/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-biology,bo_trial_012,core+papers-biology,papers-biology,retain,False,2.362816333770752,0.9886910792489966,1.0028500562887852,7.975474975867262e-05,156.809415245204,12,0.007668156639461014,optimize/maxent/realistic/800M/seed_2/core_papers-biology/bo_trial_012/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-cyber,bo_trial_002,core+papers-cyber,core,core,False,1.896092176437378,0.9783151312841823,1.0038346670440388,8.954815444292044e-05,231.68415155213077,2,0.007517902189451507,optimize/maxent/realistic/800M/seed_2/core_papers-cyber/bo_trial_002/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-cyber,bo_trial_002,core+papers-cyber,code-lisp,forget,False,6.3098955154418945,0.009313411485287222,243.9924854127005,8.954815444292044e-05,231.68415155213077,2,0.007517902189451507,optimize/maxent/realistic/800M/seed_2/core_papers-cyber/bo_trial_002/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-cyber,bo_trial_002,core+papers-cyber,papers-biology,forget,False,2.4317336082458496,0.754077480660498,1.0744009785929125,8.954815444292044e-05,231.68415155213077,2,0.007517902189451507,optimize/maxent/realistic/800M/seed_2/core_papers-cyber/bo_trial_002/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-cyber,bo_trial_002,core+papers-cyber,papers-nuclear,forget,False,2.7950520515441895,0.7360526120216607,1.0775031570097409,8.954815444292044e-05,231.68415155213077,2,0.007517902189451507,optimize/maxent/realistic/800M/seed_2/core_papers-cyber/bo_trial_002/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-cyber,bo_trial_002,core+papers-cyber,papers-cyber,retain,False,2.6675596237182617,0.9118455071550212,1.022515402799258,8.954815444292044e-05,231.68415155213077,2,0.007517902189451507,optimize/maxent/realistic/800M/seed_2/core_papers-cyber/bo_trial_002/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-nuclear,bo_trial_028,core+papers-nuclear,core,core,False,1.903639554977417,0.9370546221448949,1.0114396500103155,0.00018186893408320454,360.4641690027308,28,0.010110520905464692,optimize/maxent/realistic/800M/seed_2/core_papers-nuclear/bo_trial_028/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-nuclear,bo_trial_028,core+papers-nuclear,code-lisp,forget,False,6.179873466491699,0.009326745633675877,214.24396271330207,0.00018186893408320454,360.4641690027308,28,0.010110520905464692,optimize/maxent/realistic/800M/seed_2/core_papers-nuclear/bo_trial_028/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-nuclear,bo_trial_028,core+papers-nuclear,papers-biology,forget,False,2.476748466491699,0.6347075103438781,1.123870054934898,0.00018186893408320454,360.4641690027308,28,0.010110520905464692,optimize/maxent/realistic/800M/seed_2/core_papers-nuclear/bo_trial_028/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-nuclear,bo_trial_028,core+papers-nuclear,papers-cyber,forget,False,2.6790361404418945,0.8697794509116525,1.034317914237061,0.00018186893408320454,360.4641690027308,28,0.010110520905464692,optimize/maxent/realistic/800M/seed_2/core_papers-nuclear/bo_trial_028/stats.jsonl
maxent_bo,800M,806509504,seed_2,core_papers-nuclear,bo_trial_028,core+papers-nuclear,papers-nuclear,retain,False,2.740234375,0.9209749716588691,1.0200266928216117,0.00018186893408320454,360.4641690027308,28,0.010110520905464692,optimize/maxent/realistic/800M/seed_2/core_papers-nuclear/bo_trial_028/stats.jsonl
maxent_bo,800M,806509504,seed_3,core,bo_trial_000,core,core,core,False,1.8956931829452515,0.8567502513179829,1.0276654013494098,0.00010729596369105324,439.48130243995763,0,0.006899293540902,optimize/maxent/realistic/800M/seed_3/core/bo_trial_000/stats.jsonl
maxent_bo,800M,806509504,seed_3,core,bo_trial_000,core,code-lisp,forget,False,1.9876396656036377,0.030969601463977016,3.254977158859738,0.00010729596369105324,439.48130243995763,0,0.006899293540902,optimize/maxent/realistic/800M/seed_3/core/bo_trial_000/stats.jsonl
maxent_bo,800M,806509504,seed_3,core,bo_trial_000,core,papers-biology,forget,False,2.4251303672790527,0.7757565771637152,1.0644350724844704,0.00010729596369105324,439.48130243995763,0,0.006899293540902,optimize/maxent/realistic/800M/seed_3/core/bo_trial_000/stats.jsonl
maxent_bo,800M,806509504,seed_3,core,bo_trial_000,core,papers-cyber,forget,False,2.6881139278411865,0.8156409070670448,1.0498446055557247,0.00010729596369105324,439.48130243995763,0,0.006899293540902,optimize/maxent/realistic/800M/seed_3/core/bo_trial_000/stats.jsonl
maxent_bo,800M,806509504,seed_3,core,bo_trial_000,core,papers-nuclear,forget,False,2.7968192100524902,0.7297579537523199,1.0781247695358924,0.00010729596369105324,439.48130243995763,0,0.006899293540902,optimize/maxent/realistic/800M/seed_3/core/bo_trial_000/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_code-lisp,bo_trial_015,code-lisp+core,core,core,False,1.9343284368515015,0.691227435291334,1.0681464780745888,0.00013629655348425783,589.8498097039299,15,0.044339887074574154,optimize/maxent/realistic/800M/seed_3/core_code-lisp/bo_trial_015/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_code-lisp,bo_trial_015,code-lisp+core,papers-biology,forget,False,2.4535155296325684,0.692855429877815,1.095082138086123,0.00013629655348425783,589.8498097039299,15,0.044339887074574154,optimize/maxent/realistic/800M/seed_3/core_code-lisp/bo_trial_015/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_code-lisp,bo_trial_015,code-lisp+core,papers-cyber,forget,False,2.7149367332458496,0.730242764233055,1.0783854446498726,0.00013629655348425783,589.8498097039299,15,0.044339887074574154,optimize/maxent/realistic/800M/seed_3/core_code-lisp/bo_trial_015/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_code-lisp,bo_trial_015,code-lisp+core,papers-nuclear,forget,False,2.844550132751465,0.6005382739479798,1.130832548664133,0.00013629655348425783,589.8498097039299,15,0.044339887074574154,optimize/maxent/realistic/800M/seed_3/core_code-lisp/bo_trial_015/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_code-lisp,bo_trial_015,code-lisp+core,code-lisp,retain,False,0.8551455736160278,0.7858740900054834,1.0488466862037762,0.00013629655348425783,589.8498097039299,15,0.044339887074574154,optimize/maxent/realistic/800M/seed_3/core_code-lisp/bo_trial_015/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-biology,bo_trial_018,core+papers-biology,core,core,False,1.8915985822677612,0.8767186979770076,1.0234661249478123,6.175735321341742e-05,85.6836914774251,18,0.005521011601493513,optimize/maxent/realistic/800M/seed_3/core_papers-biology/bo_trial_018/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-biology,bo_trial_018,core+papers-biology,code-lisp,forget,False,6.568675518035889,0.009440812164400465,317.7360830934732,6.175735321341742e-05,85.6836914774251,18,0.005521011601493513,optimize/maxent/realistic/800M/seed_3/core_papers-biology/bo_trial_018/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-biology,bo_trial_018,core+papers-biology,papers-cyber,forget,False,2.6957218647003174,0.7903511824972594,1.0578622170958252,6.175735321341742e-05,85.6836914774251,18,0.005521011601493513,optimize/maxent/realistic/800M/seed_3/core_papers-biology/bo_trial_018/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-biology,bo_trial_018,core+papers-biology,papers-nuclear,forget,False,2.791294813156128,0.7465922979097922,1.0721852017758058,6.175735321341742e-05,85.6836914774251,18,0.005521011601493513,optimize/maxent/realistic/800M/seed_3/core_papers-biology/bo_trial_018/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-biology,bo_trial_018,core+papers-biology,papers-biology,retain,False,2.3762834072113037,0.9456171782019072,1.0136901130048661,6.175735321341742e-05,85.6836914774251,18,0.005521011601493513,optimize/maxent/realistic/800M/seed_3/core_papers-biology/bo_trial_018/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-cyber,bo_trial_017,core+papers-cyber,core,core,False,1.8893080949783325,0.8881127345237971,1.021124571470411,0.0001557886319053484,517.4551644690708,17,0.007982971749856613,optimize/maxent/realistic/800M/seed_3/core_papers-cyber/bo_trial_017/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-cyber,bo_trial_017,core+papers-cyber,code-lisp,forget,False,6.002418518066406,0.009504072396231158,180.36166965406844,0.0001557886319053484,517.4551644690708,17,0.007982971749856613,optimize/maxent/realistic/800M/seed_3/core_papers-cyber/bo_trial_017/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-cyber,bo_trial_017,core+papers-cyber,papers-biology,forget,False,2.4571428298950195,0.6829938510837001,1.0990615426975177,0.0001557886319053484,517.4551644690708,17,0.007982971749856613,optimize/maxent/realistic/800M/seed_3/core_papers-cyber/bo_trial_017/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-cyber,bo_trial_017,core+papers-cyber,papers-nuclear,forget,False,2.774907112121582,0.7990945059623545,1.0547577392781784,0.0001557886319053484,517.4551644690708,17,0.007982971749856613,optimize/maxent/realistic/800M/seed_3/core_papers-cyber/bo_trial_017/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-cyber,bo_trial_017,core+papers-cyber,papers-cyber,retain,False,2.6438801288604736,0.981532058435817,1.0044180906386075,0.0001557886319053484,517.4551644690708,17,0.007982971749856613,optimize/maxent/realistic/800M/seed_3/core_papers-cyber/bo_trial_017/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-nuclear,bo_trial_022,core+papers-nuclear,core,core,False,1.8943592309951782,0.8631999086555066,1.0262954590050306,0.000170511140227519,548.1074204112906,22,0.0068482981197642715,optimize/maxent/realistic/800M/seed_3/core_papers-nuclear/bo_trial_022/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-nuclear,bo_trial_022,core+papers-nuclear,code-lisp,forget,False,6.725855350494385,0.00942785187513273,371.8166822936446,0.000170511140227519,548.1074204112906,22,0.0068482981197642715,optimize/maxent/realistic/800M/seed_3/core_papers-nuclear/bo_trial_022/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-nuclear,bo_trial_022,core+papers-nuclear,papers-biology,forget,False,2.471912145614624,0.644428752636396,1.1154143925616633,0.000170511140227519,548.1074204112906,22,0.0068482981197642715,optimize/maxent/realistic/800M/seed_3/core_papers-nuclear/bo_trial_022/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-nuclear,bo_trial_022,core+papers-nuclear,papers-cyber,forget,False,2.6793525218963623,0.8458751433095789,1.0406866675755049,0.000170511140227519,548.1074204112906,22,0.0068482981197642715,optimize/maxent/realistic/800M/seed_3/core_papers-nuclear/bo_trial_022/stats.jsonl
maxent_bo,800M,806509504,seed_3,core_papers-nuclear,bo_trial_022,core+papers-nuclear,papers-nuclear,retain,False,2.7210006713867188,1.00253550292475,0.9994048459824365,0.000170511140227519,548.1074204112906,22,0.0068482981197642715,optimize/maxent/realistic/800M/seed_3/core_papers-nuclear/bo_trial_022/stats.jsonl
