method,model_size,num_params,seed,retained,data_label,label_class,loss,compute_ratio,source
coreftaux,800M,806509504,seed_1,core+papers-cyber,papers-biology,forget,2.4688801765441895,0.6529655569996288,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core+papers-biology,papers-biology,retain,2.376209020614624,0.9407111518241521,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core,papers-cyber,elicited_forget,2.7279295921325684,0.6955173825622699,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,code-lisp+core,papers-cyber,elicited_forget,2.7292966842651367,0.6916666259261993,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core+papers-biology,papers-cyber,elicited_forget,2.725351572036743,0.7028436128446446,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core+papers-nuclear,papers-cyber,elicited_forget,2.7270312309265137,0.6980607315958902,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core,papers-cyber,forget,2.71095609664917,0.7453516014836133,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,code-lisp+core,papers-cyber,forget,2.7166292667388916,0.7282696946482045,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core+papers-biology,papers-cyber,forget,2.713597297668457,0.7373445579692623,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core+papers-nuclear,papers-cyber,forget,2.7129836082458496,0.7391965125663876,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core+papers-cyber,papers-cyber,retain,2.6431546211242676,0.9876032392923262,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core,papers-nuclear,elicited_forget,2.83783221244812,0.6080922518815657,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,code-lisp+core,papers-nuclear,elicited_forget,2.840136766433716,0.6024841238094198,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core+papers-biology,papers-nuclear,elicited_forget,2.8269338607788086,0.6354055966704174,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core+papers-cyber,papers-nuclear,elicited_forget,2.8328514099121094,0.620410918016346,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core,papers-nuclear,forget,2.8468565940856934,0.5864548418247285,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,code-lisp+core,papers-nuclear,forget,2.8534598350524902,0.5711613160900118,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core+papers-biology,papers-nuclear,forget,2.8365883827209473,0.6111430351689034,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core+papers-cyber,papers-nuclear,forget,2.83790922164917,0.6079039221708615,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_1,core+papers-nuclear,papers-nuclear,retain,2.7254462242126465,0.9659102267371533,scaling/realistic/coreftaux/800M/seed_1/20260526204750347853/stats.jsonl
coreftaux,800M,806509504,seed_2,core,code-lisp,elicited_forget,1.0501708984375,0.330230577309058,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-biology,code-lisp,elicited_forget,1.051049828529358,0.329105400697579,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
