exp_id,method,stage_dir,arch,model_size,num_params,seed,retained,data_label,label_class,label_prc,aux_route_prc,loss,compute_ratio,source
20260520162018851369,routed,routed_01,moe,400M,402064768,seed_3,core+papers-nuclear,core,core,0.5,0.5,2.0173544883728027,0.9453137849644118,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_01,moe,400M,402064768,seed_3,core+papers-nuclear,papers-biology,forget,0.5,0.5,2.6138391494750977,0.8124427372124432,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_01,moe,400M,402064768,seed_3,core+papers-nuclear,papers-biology,elicited_forget,0.5,0.5,2.606654405593872,0.8323603097350453,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_01,moe,400M,402064768,seed_3,core+papers-nuclear,papers-cyber,forget,0.5,0.5,2.8589563369750977,0.8628704956832027,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_01,moe,400M,402064768,seed_3,core+papers-nuclear,papers-cyber,elicited_forget,0.5,0.5,2.8538992404937744,0.8786369407826549,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_01,moe,400M,402064768,seed_3,core+papers-nuclear,papers-nuclear,retain,0.5,0.5,2.903110980987549,0.986195985870823,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core,code-lisp,retain,0.5,,0.8973650336265564,1.1891311708818688,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core,core,core,0.5,,2.018139123916626,0.942029651803838,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core,papers-biology,forget,0.5,,2.5984933376312256,0.8556506701252277,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core,papers-biology,elicited_forget,0.5,,2.608189105987549,0.8280603003983193,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core,papers-cyber,forget,0.5,,2.8526439666748047,0.8825995761346215,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core,papers-cyber,elicited_forget,0.5,,2.859375238418579,0.8615785651725637,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core,papers-nuclear,forget,0.5,,2.947719097137451,0.8362708750717703,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core,papers-nuclear,elicited_forget,0.5,,2.9383370876312256,0.8655919801429913,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,code-lisp,retain,0.5,,0.9067295789718628,1.131242443631033,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,core,core,0.5,,2.026676654815674,0.9071075871324193,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-biology,retain,0.5,,2.569789171218872,0.9435559035579298,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-cyber,retain,0.5,,2.8310546875,0.9539333517162114,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-nuclear,forget,0.5,,2.957763910293579,0.8060828397060752,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-nuclear,elicited_forget,0.5,,2.949253559112549,0.8315799752835183,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,code-lisp,retain,0.5,,0.9163033366203308,1.0755548851869516,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,core,core,0.5,,2.038860321044922,0.8597498371491832,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-biology,retain,0.5,,2.583984136581421,0.8988817422960962,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-cyber,retain,0.5,,2.846191644668579,0.9032819681036287,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-nuclear,retain,0.5,,2.9185616970062256,0.9311644064532474,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,code-lisp,retain,0.5,,0.9076712131500244,1.125612637186945,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,core,core,0.5,,2.0322482585906982,0.8850983280766997,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-biology,retain,0.5,,2.5731723308563232,0.9326872093345401,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-cyber,forget,0.5,,2.8707098960876465,0.8274193677127888,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-cyber,elicited_forget,0.5,,2.8690359592437744,0.8323686317304115,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-nuclear,retain,0.5,,2.907679796218872,0.9695600992435215,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,code-lisp,retain,0.5,,0.9090663194656372,1.117333948088755,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,core,core,0.5,,2.0293171405792236,0.8966016547997113,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-biology,forget,0.5,,2.613072156906128,0.8145433375770506,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-biology,elicited_forget,0.5,,2.615966796875,0.8066473365898529,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-cyber,retain,0.5,,2.834751605987549,0.9412797179962241,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-nuclear,retain,0.5,,2.9087612628936768,0.9656675322857158,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core,code-lisp,forget,0.5,,0.98187255859375,0.7718223718029356,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core,code-lisp,elicited_forget,0.5,,0.9712349772453308,0.8132288454741744,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core,core,core,0.5,,2.0098354816436768,0.977441936327963,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core,papers-biology,forget,0.5,,2.5919363498687744,0.8748924909056196,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core,papers-biology,elicited_forget,0.5,,2.6002023220062256,0.8507137317204694,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core,papers-cyber,forget,0.5,,2.84423828125,0.9096483577136392,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core,papers-cyber,elicited_forget,0.5,,2.850376605987549,0.889807245759663,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core,papers-nuclear,forget,0.5,,2.9395925998687744,0.8616035330341542,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core,papers-nuclear,elicited_forget,0.5,,2.9305942058563232,0.8906419020154728,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology,code-lisp,forget,0.5,,0.9839913249015808,0.7638837069545604,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology,code-lisp,elicited_forget,0.5,,0.9779750108718872,0.7866893427512817,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology,core,core,0.5,,2.013596296310425,0.9612223062147017,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology,papers-biology,retain,0.5,,2.554966449737549,0.9928758015474533,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology,papers-cyber,forget,0.5,,2.8487024307250977,0.8951709425602319,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology,papers-cyber,elicited_forget,0.5,,2.8563408851623535,0.8709853074138376,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology,papers-nuclear,forget,0.5,,2.94140625,0.8558776236141868,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology,papers-nuclear,elicited_forget,0.5,,2.934291362762451,0.878582839784293,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology+papers-cyber+papers-nuclear,code-lisp,forget,0.5,,0.997872531414032,0.7142574944607136,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology+papers-cyber+papers-nuclear,code-lisp,elicited_forget,0.5,,0.9808785319328308,0.7755813612005558,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology+papers-cyber+papers-nuclear,core,core,0.5,,2.028038501739502,0.9016720078564269,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology+papers-cyber+papers-nuclear,papers-biology,retain,0.5,,2.5739047527313232,0.9303527336602296,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology+papers-cyber+papers-nuclear,papers-cyber,retain,0.5,,2.834995746612549,0.940450627511307,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-biology+papers-cyber+papers-nuclear,papers-nuclear,retain,0.5,,2.907226324081421,0.9711974230004308,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-cyber,code-lisp,forget,0.5,,0.9843313694000244,0.7626188748813202,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-cyber,code-lisp,elicited_forget,0.5,,0.976126492023468,0.7938619735004566,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-cyber,core,core,0.5,,2.011265277862549,0.9712397623453977,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-cyber,papers-biology,forget,0.5,,2.5941684246063232,0.8682884859856341,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-cyber,papers-biology,elicited_forget,0.5,,2.604038953781128,0.8397461740556286,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-cyber,papers-cyber,retain,0.5,,2.8145925998687744,1.012603515445547,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-cyber,papers-nuclear,forget,0.5,,2.9431848526000977,0.8503029394808879,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-cyber,papers-nuclear,elicited_forget,0.5,,2.9371860027313232,0.8692665150210525,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-nuclear,code-lisp,forget,0.5,,0.9851335883140564,0.7596450056327038,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-nuclear,code-lisp,elicited_forget,0.5,,0.9833025932312012,0.7664533381749934,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-nuclear,core,core,0.5,,2.0156991481781006,0.9522843440760563,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-nuclear,papers-biology,forget,0.5,,2.5960516929626465,0.8627598820673724,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-nuclear,papers-biology,elicited_forget,0.5,,2.612060546875,0.8173231927386584,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-nuclear,papers-cyber,forget,0.5,,2.851318597793579,0.8868049073628228,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-nuclear,papers-cyber,elicited_forget,0.5,,2.8575265407562256,0.867296250660221,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260520162018851369,routed,routed_02,lora,400M,402064768,seed_3,core+papers-nuclear,papers-nuclear,retain,0.5,,2.8912177085876465,1.030989647226517,partial/400M/seed_3/20260520162018851369/stats.jsonl
20260522164027752141,filtering,filtering,,400M,402064768,seed_3,core,code-lisp,forget,1.0,,1.5297328233718872,0.09523448984821963,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,filtering,filtering,,400M,402064768,seed_3,core,code-lisp,elicited_forget,1.0,,1.0982927083969116,0.4514464780700634,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,filtering,filtering,,400M,402064768,seed_3,core,core,core,1.0,,2.025118827819824,0.9133703394228165,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,filtering,filtering,,400M,402064768,seed_3,core,papers-biology,forget,1.0,,2.667236089706421,0.6800888636181077,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,filtering,filtering,,400M,402064768,seed_3,core,papers-biology,elicited_forget,1.0,,2.642124652862549,0.7390561285905013,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,filtering,filtering,,400M,402064768,seed_3,core,papers-cyber,forget,1.0,,2.89794921875,0.751284280164457,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,filtering,filtering,,400M,402064768,seed_3,core,papers-cyber,elicited_forget,1.0,,2.8910086154937744,0.7699203391677012,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,filtering,filtering,,400M,402064768,seed_3,core,papers-nuclear,forget,1.0,,3.028111219406128,0.6254087833653991,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,filtering,filtering,,400M,402064768,seed_3,core,papers-nuclear,elicited_forget,1.0,,2.985142230987549,0.7297132602881183,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core,code-lisp,retain,0.5,0.0,0.9251185059547424,1.027194711296659,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core,core,core,0.5,0.0,2.0169880390167236,0.9468519587493306,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core,papers-biology,forget,0.5,0.0,2.64404296875,0.7343547542593588,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core,papers-biology,elicited_forget,0.5,0.0,2.611572504043579,0.8186681092513988,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core,papers-cyber,forget,0.5,0.0,2.8753836154937744,0.8137719422877681,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core,papers-cyber,elicited_forget,0.5,0.0,2.8641881942749023,0.846887190905898,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core,papers-nuclear,forget,0.5,0.0,2.9969656467437744,0.6992235451632011,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core,papers-nuclear,elicited_forget,0.5,0.0,2.9537177085876465,0.8180965496403693,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,code-lisp,retain,0.5,0.0,0.926016628742218,1.0224171041926624,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,core,core,0.5,0.0,2.012423515319824,0.9662477813795648,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-biology,retain,0.5,0.0,2.56982421875,0.9434425862668212,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-cyber,retain,0.5,0.0,2.83154296875,0.952251380178355,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-nuclear,forget,0.5,0.0,2.9890835285186768,0.7193901217253738,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-nuclear,elicited_forget,0.5,0.0,2.947788953781128,0.8360566904994328,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,code-lisp,retain,0.5,0.0,0.9269583821296692,1.0174363244632927,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,core,core,0.5,0.0,2.0100955963134766,0.9763103254963131,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-biology,retain,0.5,0.0,2.5682895183563232,0.9484189493926567,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-cyber,retain,0.5,0.0,2.828125238418579,0.9640934357479576,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-nuclear,retain,0.5,0.0,2.9099817276000977,0.9612952580305705,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,code-lisp,retain,0.5,0.0,0.9266706109046936,1.018955170008435,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,core,core,0.5,0.0,2.0147922039031982,0.956127782468518,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-biology,retain,0.5,0.0,2.5689523220062256,0.9462661719621978,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-cyber,forget,0.5,0.0,2.870396375656128,0.8283438628496089,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-cyber,elicited_forget,0.5,0.0,2.8585381507873535,0.8641623536351076,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-nuclear,retain,0.5,0.0,2.910888910293579,0.9580593880543996,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,code-lisp,retain,0.5,0.0,0.925955593585968,1.022740928696486,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,core,core,0.5,0.0,2.0111098289489746,0.9719119343785182,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-biology,forget,0.5,0.0,2.637416362762451,0.7507387883004083,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-biology,elicited_forget,0.5,0.0,2.6113979816436768,0.8191496481939023,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-cyber,retain,0.5,0.0,2.8284389972686768,0.9629995515266526,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-nuclear,retain,0.5,0.0,2.911830186843872,0.9547145437155455,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core,code-lisp,forget,0.5,0.0,1.4668492078781128,0.11548467828899206,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core,code-lisp,elicited_forget,0.5,0.0,1.0453230142593384,0.5717655027532677,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core,core,core,0.5,0.0,2.0162601470947266,0.949915591395483,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core,papers-biology,forget,0.5,0.0,2.6399972438812256,0.744309436422781,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core,papers-biology,elicited_forget,0.5,0.0,2.6119210720062256,0.817707295736214,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core,papers-cyber,forget,0.5,0.0,2.871303081512451,0.8256733242221641,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core,papers-cyber,elicited_forget,0.5,0.0,2.8643624782562256,0.846360409327141,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core,papers-nuclear,forget,0.5,0.0,2.9930596351623535,0.7091383328071655,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core,papers-nuclear,elicited_forget,0.5,0.0,2.9535434246063232,0.8186184236411329,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core+papers-biology,code-lisp,forget,0.5,0.0,1.4689942598342896,0.11470861596517805,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core+papers-biology,code-lisp,elicited_forget,0.5,0.0,1.0450875759124756,0.5723821614439362,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core+papers-biology,core,core,0.5,0.0,2.0159518718719482,0.9512164317905785,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core+papers-biology,papers-biology,retain,0.5,0.0,2.568394422531128,0.9480778572495768,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core+papers-biology,papers-cyber,forget,0.5,0.0,2.8707101345062256,0.8274186651083294,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core+papers-biology,papers-cyber,elicited_forget,0.5,0.0,2.863071918487549,0.8502697833523934,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core+papers-biology,papers-nuclear,forget,0.5,0.0,2.9866421222686768,0.7257656304856047,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core+papers-biology,papers-nuclear,elicited_forget,0.5,0.0,2.9492883682250977,0.8314738986257288,partial/400M/seed_3/20260522164027752141/stats.jsonl
20260522164027752141,routed,routed,moe,400M,402064768,seed_3,core+papers-biology+papers-cyber+papers-nuclear,code-lisp,forget,0.5,0.0,1.4719237089157104,0.1136593765346071,partial/400M/seed_3/20260522164027752141/stats.jsonl
